date,f0-9,f10-19,f20-29,f30-39,f40-49,f50-59,f60-69,f70-79,f80+,m0-9,m10-19,m20-29,m30-39,m40-49,m50-59,m60-69,m70-79,m80+
2021-09-10,0,1,0,5,21,69,187,715,3858,2,0,3,8,22,153,536,1431,3566
2021-09-13,0,1,0,5,21,69,187,715,3864,2,0,3,8,22,153,537,1432,3568
2021-09-14,0,1,0,5,21,69,188,715,3871,2,0,3,8,22,153,538,1432,3570
2021-09-15,0,1,0,5,21,69,188,715,3877,2,0,3,8,22,153,540,1433,3572
2021-09-16,0,1,0,5,21,69,188,715,3875,2,0,3,8,22,153,540,1435,3574
2021-09-17,0,1,0,5,22,69,188,715,3877,2,0,3,8,22,153,540,1435,3579
2021-09-20,0,1,0,5,23,69,189,716,3880,2,0,3,8,22,155,542,1437,3582
2021-09-21,0,1,0,6,23,70,189,716,3880,2,0,3,8,22,155,543,1437,3583
2021-09-22,0,1,0,6,23,70,190,716,3880,2,0,3,8,22,155,543,1438,3586
2021-09-23,0,1,0,6,23,70,192,716,3882,2,0,3,8,22,155,543,1439,3588
2021-09-24,0,1,0,6,23,70,194,716,3887,2,0,3,8,22,156,543,1441,3593
2021-09-27,0,1,0,6,23,70,195,716,3890,2,0,3,8,22,159,544,1443,3594
2021-09-28,0,1,0,6,23,71,196,716,3895,2,0,3,8,22,161,544,1443,3596
2021-09-29,0,1,0,6,23,71,196,716,3896,2,0,3,8,22,162,546,1444,3598
2021-09-30,0,1,0,6,23,71,196,718,3901,2,0,4,8,22,162,547,1446,3602
2021-10-01,0,1,0,6,23,71,196,719,3901,2,0,4,8,22,162,548,1447,3603
2021-10-04,0,1,0,6,23,71,197,720,3902,2,0,4,8,22,164,549,1448,3604
2021-10-05,0,1,0,6,23,71,197,720,3903,2,0,4,8,22,165,549,1448,3605
2021-10-06,0,1,0,6,23,71,197,721,3907,2,0,4,8,22,165,550,1448,3606
2021-10-07,0,1,0,6,23,71,198,721,3909,2,0,4,8,22,166,550,1451,3607
2021-10-08,0,1,0,6,23,71,198,722,3910,2,0,4,8,22,166,550,1451,3608
2021-10-11,0,1,0,6,23,71,198,722,3915,2,0,4,8,22,166,551,1452,3610
2021-10-12,0,1,0,7,23,71,198,722,3917,2,0,4,8,22,167,551,1454,3615
2021-10-13,0,1,0,7,23,71,199,723,3920,2,0,4,8,22,167,553,1455,3618
2021-10-14,0,1,0,7,23,71,200,724,3923,2,0,4,8,22,167,556,1457,3619
2021-10-15,0,1,0,7,23,71,201,724,3925,2,0,4,8,22,167,556,1459,3621
2021-10-18,0,1,0,7,23,71,201,724,3925,2,0,4,8,22,167,556,1459,3625
2021-10-19,0,1,0,7,23,71,201,724,3926,2,0,4,8,22,167,556,1459,3626
2021-10-20,0,1,0,7,23,71,201,725,3927,2,0,4,8,22,167,556,1460,3628
2021-10-21,0,1,0,7,23,71,202,726,3929,2,0,4,8,22,167,557,1460,3630
2021-10-22,0,1,0,7,23,71,202,726,3929,2,0,4,8,22,167,558,1460,3632
2021-10-25,0,1,0,7,23,71,204,726,3933,2,0,4,8,22,168,559,1462,3637
2021-10-26,0,1,0,7,23,71,205,727,3935,2,0,4,8,22,168,559,1463,3641
2021-10-27,0,1,0,7,23,71,205,727,3937,2,0,4,8,22,169,559,1463,3642
2021-10-28,0,1,0,7,23,71,205,729,3940,2,0,4,8,22,169,559,1464,3648
2021-10-29,0,1,0,7,23,71,206,729,3944,2,0,4,8,22,170,559,1465,3649
2021-11-01,0,1,0,7,23,72,209,729,3948,2,0,4,8,23,170,559,1466,3654
2021-11-02,0,1,0,7,23,72,209,730,3950,2,0,4,8,23,170,559,1468,3657
2021-11-03,0,1,0,7,23,72,209,731,3952,2,0,4,8,23,170,560,1468,3658
2021-11-04,0,1,0,7,23,72,209,732,3955,2,0,4,8,23,170,560,1470,3659
2021-11-05,0,1,0,7,23,72,209,732,3955,2,0,4,8,23,170,560,1470,3659
2021-11-08,0,1,0,7,23,72,209,732,3959,2,0,4,8,23,170,560,1472,3662
2021-11-09,0,1,0,7,23,72,210,732,3963,2,0,4,8,23,170,560,1472,3664
2021-11-10,0,1,0,7,23,72,210,733,3970,2,0,4,8,23,171,560,1474,3667
2021-11-12,0,1,0,7,23,72,210,734,3975,2,0,4,8,23,172,561,1474,3672
2021-11-15,0,1,0,7,23,72,211,736,3984,2,0,4,8,23,172,561,1476,3678
2021-11-16,0,1,0,7,23,72,211,736,3987,2,0,4,8,23,172,561,1478,3679
2021-11-17,0,1,0,7,23,72,211,736,3993,2,0,4,8,23,172,561,1478,3683
2021-11-18,0,1,0,7,24,72,211,736,3998,2,0,4,8,24,172,561,1480,3684
2021-11-19,0,1,0,7,24,72,212,738,4005,2,0,4,8,24,172,561,1480,3689
2021-11-22,0,1,0,7,24,72,212,741,4012,2,0,4,8,24,172,563,1481,3694
2021-11-23,0,1,0,7,24,72,212,742,4020,2,0,4,8,24,172,563,1483,3702
2021-11-24,0,1,0,7,24,72,213,743,4024,2,0,4,8,24,172,564,1485,3710
2021-11-25,0,1,0,7,24,73,213,744,4036,2,0,4,8,24,172,566,1486,3720
2021-11-26,0,1,0,7,24,73,214,745,4041,2,0,4,8,24,174,566,1487,3722
2021-11-29,0,1,0,7,24,73,214,748,4051,2,0,4,8,24,175,567,1492,3737
2021-11-30,0,1,0,7,24,73,214,749,4060,2,0,4,8,24,176,568,1495,3744
2021-12-01,0,1,0,7,24,74,215,750,4070,2,0,4,8,24,176,569,1499,3749
2021-12-02,0,1,0,7,24,74,216,752,4076,2,0,4,8,25,176,571,1500,3753
2021-12-03,0,1,0,7,24,74,217,753,4087,2,0,4,8,25,176,574,1506,3761
2021-12-06,0,1,0,7,24,74,217,756,4103,2,0,4,8,25,176,576,1509,3778
2021-12-07,0,1,0,7,24,74,217,757,4117,2,0,4,8,25,177,578,1511,3786
2021-12-08,0,1,0,7,24,74,219,758,4126,2,0,4,8,26,180,580,1517,3800
2021-12-09,0,1,0,7,24,74,220,761,4133,2,0,4,8,26,180,582,1522,3809
2021-12-10,0,1,0,8,24,75,220,766,4154,2,0,4,8,26,180,584,1529,3823
2021-12-13,0,1,0,8,24,76,223,771,4177,2,0,4,8,27,181,584,1532,3833
2021-12-14,0,1,0,8,24,76,223,771,4188,2,0,4,8,27,181,588,1534,3840
2021-12-15,0,1,0,8,24,76,223,776,4200,2,0,4,8,28,183,589,1539,3856
2021-12-16,0,1,0,8,24,76,224,776,4216,2,0,4,8,29,184,589,1542,3867
2021-12-17,0,1,0,9,24,77,225,779,4226,2,0,4,8,29,185,593,1551,3882
2021-12-20,0,1,0,9,25,78,228,780,4241,2,0,4,8,30,186,596,1560,3895
2021-12-21,0,1,0,9,25,78,228,781,4251,2,0,4,8,30,187,598,1563,3910
2021-12-22,0,1,0,10,26,78,228,782,4267,2,0,4,8,31,187,598,1567,3918
2021-12-23,0,1,0,10,26,78,228,782,4278,2,0,4,8,32,187,599,1569,3926
2021-12-27,0,1,0,10,26,80,231,788,4301,2,0,4,8,32,187,605,1582,3943
2021-12-28,0,1,0,10,26,80,233,789,4307,2,0,4,8,32,187,605,1585,3948
2021-12-29,0,1,0,10,26,80,234,791,4316,2,0,4,8,32,187,607,1589,3955
2021-12-30,0,1,0,10,26,81,235,791,4325,2,0,4,8,32,188,608,1593,3961
2021-12-31,0,1,0,10,26,81,235,791,4337,2,0,4,8,32,188,611,1595,3968
2022-01-03,0,1,0,10,26,81,236,794,4349,2,0,4,8,33,189,615,1598,3976
2022-01-04,0,1,0,11,26,81,236,796,4354,2,0,4,8,33,189,615,1601,3981
2022-01-05,0,1,0,10,26,83,236,796,4366,2,0,4,8,33,190,615,1606,3985
2022-01-06,0,1,0,10,26,83,236,796,4373,2,0,4,8,33,190,616,1606,3987
2022-01-07,0,1,0,10,26,83,236,797,4377,2,0,4,8,33,190,617,1609,3989
2022-01-10,0,1,0,10,26,84,240,801,4399,2,0,4,8,33,191,618,1613,4001
2022-01-11,0,1,0,10,26,84,242,804,4404,2,0,4,9,33,191,618,1616,4003
