date,f0-9,f10-19,f20-29,f30-39,f40-49,f50-59,f60-69,f70-79,f80+,m0-9,m10-19,m20-29,m30-39,m40-49,m50-59,m60-69,m70-79,m80+
2021-05-18,140,74,250,406,681,1403,1875,2847,4670,170,95,269,491,1080,2316,3266,4210,4582
2021-05-19,140,74,250,407,684,1404,1881,2850,4676,171,95,270,491,1084,2320,3267,4213,4583
2021-05-20,140,74,250,407,686,1411,1884,2852,4680,172,95,270,496,1090,2325,3277,4217,4589
2021-05-21,140,74,250,409,689,1414,1891,2854,4686,172,96,270,496,1098,2332,3281,4218,4593
2021-05-25,142,74,250,412,692,1419,1902,2861,4692,173,96,271,497,1103,2352,3290,4222,4597
2021-05-26,142,75,251,415,694,1424,1906,2864,4696,173,96,272,500,1106,2357,3294,4226,4599
2021-05-27,143,75,251,415,696,1428,1907,2869,4698,173,96,272,501,1113,2360,3300,4229,4601
2021-05-28,143,76,251,417,698,1434,1910,2871,4701,173,96,273,503,1114,2363,3304,4233,4603
2021-05-31,143,77,251,421,701,1438,1913,2872,4704,175,96,274,504,1117,2371,3307,4237,4608
2021-06-01,143,77,251,421,705,1441,1915,2875,4707,175,96,275,505,1120,2374,3307,4239,4610
2021-06-02,143,77,251,421,705,1447,1918,2878,4708,177,96,275,506,1121,2377,3307,4240,4612
2021-06-03,143,77,252,423,706,1450,1918,2882,4709,177,96,275,507,1124,2380,3307,4241,4612
2021-06-04,143,77,252,424,706,1451,1920,2886,4709,178,96,275,507,1126,2381,3309,4241,4614
2021-06-07,143,77,252,425,709,1455,1922,2889,4713,180,96,276,508,1127,2385,3311,4244,4618
2021-06-08,143,77,252,426,712,1458,1924,2891,4714,180,96,278,511,1129,2391,3313,4246,4620
2021-06-09,143,77,252,428,712,1461,1926,2891,4715,180,96,278,513,1133,2397,3319,4249,4623
2021-06-10,143,78,253,430,713,1461,1926,2891,4718,180,96,278,514,1134,2401,3319,4252,4626
2021-06-11,143,78,256,430,714,1463,1927,2892,4722,180,96,279,515,1137,2406,3322,4252,4627
2021-06-14,143,78,256,431,714,1463,1928,2895,4723,180,96,281,516,1140,2410,3323,4252,4630
2021-06-15,143,78,258,431,715,1465,1928,2896,4724,180,96,282,516,1143,2412,3325,4253,4630
2021-06-16,143,78,258,432,716,1465,1928,2896,4725,180,96,284,518,1143,2415,3328,4256,4631
2021-06-17,143,78,258,432,719,1468,1935,2907,4737,180,96,284,518,1145,2425,3337,4265,4642
2021-06-18,143,78,258,432,719,1469,1936,2911,4744,180,96,284,519,1145,2427,3341,4267,4645
2021-06-21,144,78,258,432,719,1469,1938,2912,4744,180,96,284,520,1145,2429,3343,4269,4645
2021-06-22,144,78,259,433,721,1470,1939,2914,4745,181,97,284,521,1145,2430,3343,4269,4645
2021-06-23,144,78,259,434,722,1472,1941,2915,4747,183,97,285,521,1145,2430,3346,4270,4645
2021-06-24,144,78,259,434,722,1475,1945,2924,4761,184,97,285,524,1145,2430,3352,4277,4651
2021-06-25,144,78,259,434,723,1476,1946,2924,4761,184,97,285,524,1145,2431,3353,4277,4651
2021-06-28,145,78,259,435,723,1476,1946,2924,4761,184,97,286,524,1145,2432,3356,4279,4652
2021-06-29,145,78,260,435,724,1476,1948,2924,4761,184,97,286,526,1146,2433,3356,4279,4652
2021-06-30,145,78,261,435,724,1476,1948,2924,4761,184,97,286,526,1148,2434,3356,4280,4653
2021-07-01,145,78,261,435,726,1477,1950,2925,4766,184,97,286,526,1148,2435,3358,4284,4656
2021-07-02,145,78,261,436,726,1477,1950,2926,4769,184,97,286,526,1148,2436,3359,4284,4656
2021-07-05,145,78,261,436,726,1477,1950,2926,4771,184,97,286,526,1149,2436,3361,4284,4658
2021-07-06,145,78,261,436,726,1479,1950,2926,4771,184,97,286,526,1149,2438,3361,4284,4658
2021-07-07,145,78,261,436,727,1479,1950,2928,4773,184,97,287,526,1149,2439,3361,4285,4660
2021-07-08,145,78,261,436,728,1479,1950,2935,4777,184,97,288,526,1151,2440,3366,4293,4664
2021-07-09,145,78,262,436,729,1479,1950,2935,4777,184,97,288,527,1152,2441,3366,4293,4665
2021-07-12,145,79,262,436,729,1479,1950,2935,4777,184,97,289,528,1152,2444,3367,4294,4665
2021-07-13,146,79,262,436,729,1479,1952,2935,4777,184,97,289,528,1152,2444,3367,4296,4665
2021-07-14,146,79,262,437,729,1480,1953,2936,4778,184,97,289,528,1153,2445,3368,4297,4665
2021-07-15,146,79,262,439,729,1481,1952,2937,4778,184,97,289,528,1155,2445,3369,4298,4665
2021-07-16,146,79,262,440,729,1482,1952,2937,4779,184,97,289,528,1156,2445,3370,4298,4665
2021-07-19,147,79,262,441,732,1482,1955,2940,4781,184,97,289,530,1158,2447,3376,4299,4668
2021-07-20,147,79,262,441,733,1483,1957,2940,4781,184,97,289,530,1159,2448,3378,4300,4668
2021-07-21,147,79,262,442,734,1485,1958,2942,4783,184,97,290,530,1160,2449,3379,4301,4669
2021-07-22,147,79,263,443,734,1485,1958,2943,4786,184,97,290,531,1161,2451,3380,4302,4673
2021-07-23,147,79,263,445,736,1485,1959,2944,4788,184,97,290,532,1161,2452,3380,4305,4673
2021-07-26,147,79,264,445,736,1490,1960,2946,4790,184,97,290,536,1161,2456,3382,4305,4678
2021-07-27,147,79,264,446,738,1492,1960,2946,4791,184,97,290,537,1162,2459,3382,4308,4679
2021-07-28,147,79,264,446,739,1495,1961,2948,4791,184,97,290,538,1164,2462,3383,4310,4681
2021-07-29,147,79,264,447,743,1498,1963,2951,4808,186,97,291,539,1166,2471,3391,4321,4694
2021-07-30,147,79,266,448,743,1501,1964,2952,4811,186,97,291,540,1167,2473,3393,4322,4697
2021-08-02,147,80,268,449,743,1501,1965,2952,4815,186,97,291,541,1169,2475,3398,4325,4699
2021-08-03,147,80,269,452,744,1505,1969,2955,4824,186,97,291,542,1171,2478,3405,4333,4706
2021-08-04,148,81,270,455,748,1509,1974,2956,4825,187,97,292,543,1174,2480,3412,4334,4707
2021-08-05,148,81,271,457,756,1518,1977,2957,4830,188,97,294,547,1182,2483,3421,4336,4711
2021-08-06,150,81,272,459,760,1523,1979,2958,4830,189,99,294,553,1185,2488,3424,4342,4713
2021-08-09,150,82,275,461,762,1524,1983,2960,4835,191,100,295,554,1187,2490,3427,4345,4715
2021-08-10,152,82,276,461,763,1529,1984,2960,4837,192,100,299,555,1190,2491,3428,4348,4717
2021-08-11,152,82,276,465,766,1534,1988,2961,4846,192,102,300,560,1195,2497,3432,4349,4720
2021-08-12,153,83,277,469,768,1538,1990,2962,4847,193,102,302,566,1201,2500,3434,4353,4723
2021-08-13,155,83,277,470,770,1543,1998,2965,4850,195,102,304,569,1202,2505,3439,4354,4724
2021-08-16,158,83,281,474,778,1557,2002,2969,4853,196,102,306,575,1208,2516,3446,4358,4729
2021-08-17,158,83,287,477,782,1562,2008,2971,4856,197,102,310,582,1212,2522,3454,4361,4733
2021-08-18,158,83,287,480,792,1578,2014,2974,4860,197,102,313,586,1227,2536,3465,4367,4737
2021-08-19,158,85,292,486,801,1592,2026,2988,4874,197,102,316,590,1234,2547,3474,4376,4747
2021-08-20,159,86,297,495,815,1604,2034,2992,4882,201,103,322,594,1245,2562,3486,4383,4753
2021-08-23,160,86,307,508,830,1615,2051,2999,4888,204,106,325,596,1260,2585,3497,4388,4759
2021-08-24,160,90,308,514,840,1627,2058,3004,4892,205,106,325,607,1271,2598,3507,4390,4760
2021-08-25,160,90,311,515,848,1642,2069,3014,4897,205,106,326,616,1290,2617,3521,4400,4770
2021-08-26,161,90,314,519,853,1653,2076,3016,4901,206,106,330,623,1295,2625,3537,4405,4773
2021-08-27,162,90,318,524,862,1664,2086,3034,4917,207,107,334,630,1306,2650,3552,4417,4781
2021-08-30,163,90,319,534,873,1679,2096,3043,4921,209,107,339,643,1321,2660,3562,4424,4791
2021-08-31,165,90,322,540,881,1684,2102,3049,4924,210,108,341,650,1325,2670,3569,4433,4796
2021-09-01,166,90,324,544,888,1697,2108,3049,4925,211,108,343,657,1335,2683,3584,4436,4801
2021-09-02,171,90,325,548,893,1703,2118,3054,4928,213,108,344,666,1342,2690,3598,4446,4803
2021-09-03,171,90,325,549,899,1708,2123,3056,4932,214,108,344,669,1351,2693,3601,4452,4805
2021-09-06,172,93,325,552,911,1716,2130,3064,4942,214,108,345,678,1368,2711,3609,4463,4813
2021-09-07,173,93,330,553,917,1720,2137,3069,4950,215,108,347,683,1376,2722,3617,4470,4823
2021-09-08,175,94,331,558,919,1725,2142,3072,4955,215,108,348,689,1383,2728,3618,4476,4824
2021-09-09,176,94,331,559,922,1731,2145,3076,4959,215,109,349,695,1388,2733,3626,4483,4828
2021-09-10,177,94,336,562,929,1744,2156,3081,4967,215,110,349,698,1396,2746,3635,4490,4832
2021-09-13,178,94,341,569,936,1746,2161,3090,4971,217,110,350,703,1407,2750,3640,4497,4838
2021-09-14,179,94,342,569,940,1754,2171,3093,4976,220,110,354,708,1412,2755,3646,4505,4841
2021-09-15,180,95,344,572,945,1764,2176,3100,4984,222,110,354,711,1416,2762,3656,4509,4851
2021-09-16,180,95,346,580,950,1771,2188,3110,4995,222,111,355,714,1430,2776,3665,4526,4867
2021-09-17,180,96,347,585,953,1773,2192,3113,4997,223,111,357,716,1434,2785,3673,4529,4874
2021-09-20,181,97,350,591,959,1780,2201,3119,5010,223,111,359,724,1446,2795,3684,4535,4878
2021-09-21,181,99,352,595,960,1784,2202,3125,5012,223,112,360,725,1448,2800,3686,4542,4883
2021-09-22,182,99,354,601,963,1788,2203,3131,5018,223,112,363,727,1454,2808,3690,4545,4892
2021-09-23,182,100,354,602,966,1798,2212,3138,5033,223,113,363,728,1455,2817,3698,4566,4905
2021-09-24,183,101,356,604,969,1801,2215,3138,5042,224,113,364,732,1460,2827,3709,4573,4908
2021-09-27,183,101,357,605,972,1803,2220,3143,5046,225,113,364,733,1465,2835,3714,4584,4911
2021-09-28,184,101,358,606,975,1805,2225,3149,5049,225,113,363,737,1466,2845,3717,4589,4918
2021-09-29,184,101,358,608,976,1807,2232,3152,5052,225,113,363,738,1467,2851,3723,4593,4919
2021-09-30,184,101,358,612,977,1808,2233,3157,5070,225,113,364,739,1468,2855,3728,4598,4928
2021-10-01,184,102,359,613,980,1809,2238,3160,5073,225,113,364,742,1470,2855,3734,4601,4930
2021-10-04,184,103,362,614,982,1814,2242,3161,5076,225,113,365,742,1472,2860,3743,4606,4932
2021-10-05,184,103,362,615,987,1815,2242,3164,5077,225,113,365,744,1475,2865,3748,4609,4934
2021-10-06,184,103,362,615,990,1819,2246,3166,5082,225,114,370,744,1476,2867,3754,4612,4937
2021-10-07,184,103,362,616,994,1820,2248,3168,5087,225,114,370,747,1479,2873,3755,4617,4938
2021-10-08,184,103,362,615,995,1820,2249,3170,5090,225,114,370,747,1482,2874,3757,4620,4944
2021-10-11,185,103,362,618,998,1821,2252,3177,5093,226,114,370,747,1487,2877,3762,4622,4949
2021-10-12,186,104,362,620,998,1824,2252,3181,5099,227,114,371,751,1487,2881,3764,4628,4953
2021-10-13,186,104,363,621,1001,1828,2256,3183,5105,227,114,372,752,1488,2883,3767,4631,4959
2021-10-14,186,104,363,621,1003,1834,2266,3196,5131,227,114,372,754,1489,2896,3775,4652,4981
2021-10-15,186,104,363,621,1003,1836,2268,3198,5133,227,114,373,755,1490,2899,3775,4657,4984
2021-10-18,186,104,364,621,1005,1837,2272,3205,5137,228,114,373,756,1491,2904,3776,4659,4987
2021-10-19,187,105,364,622,1005,1839,2273,3207,5140,228,114,373,756,1491,2909,3778,4660,4991
2021-10-20,187,105,364,622,1005,1841,2276,3208,5147,229,114,373,757,1493,2914,3782,4664,4997
2021-10-21,187,105,366,622,1006,1841,2279,3209,5148,229,114,373,757,1494,2914,3785,4666,4999
2021-10-22,188,105,366,625,1007,1841,2281,3210,5154,229,114,373,759,1495,2918,3787,4671,5007
2021-10-25,189,105,366,625,1011,1843,2288,3210,5162,229,115,373,760,1500,2920,3795,4677,5012
2021-10-26,189,105,367,627,1012,1843,2291,3215,5163,229,115,374,761,1501,2922,3797,4678,5016
2021-10-27,189,105,367,630,1014,1846,2292,3220,5174,229,115,374,763,1501,2931,3801,4684,5020
2021-10-28,191,105,368,631,1016,1849,2301,3226,5183,231,115,375,770,1506,2943,3808,4695,5029
2021-10-29,192,106,368,633,1017,1854,2306,3233,5197,234,115,377,770,1509,2953,3814,4701,5045
2021-11-01,192,108,368,634,1020,1864,2310,3236,5211,236,115,378,773,1514,2958,3823,4714,5055
2021-11-02,192,108,368,634,1021,1865,2312,3238,5215,236,115,379,773,1517,2960,3826,4721,5061
2021-11-03,192,108,368,639,1022,1865,2315,3244,5225,236,116,379,774,1521,2971,3833,4725,5066
2021-11-04,192,108,368,641,1026,1868,2318,3258,5235,237,116,379,777,1529,2977,3837,4733,5071
2021-11-05,192,108,368,641,1026,1870,2318,3260,5241,237,116,379,778,1531,2981,3839,4740,5076
2021-11-08,192,108,369,642,1029,1872,2326,3267,5249,237,116,381,779,1535,2985,3841,4744,5084
2021-11-09,192,109,369,646,1033,1875,2328,3274,5257,237,117,383,780,1538,2994,3846,4751,5092
2021-11-10,193,109,370,646,1038,1878,2332,3280,5267,237,118,383,781,1539,2999,3850,4758,5099
2021-11-12,195,109,373,647,1046,1887,2339,3292,5292,239,119,383,786,1545,3007,3859,4778,5126
2021-11-15,196,109,373,650,1048,1890,2348,3303,5301,241,119,383,789,1550,3014,3869,4788,5139
2021-11-16,197,109,373,652,1053,1904,2350,3311,5310,241,119,383,790,1557,3021,3874,4795,5153
2021-11-17,197,110,374,657,1056,1913,2355,3319,5328,241,120,383,794,1558,3026,3882,4807,5165
2021-11-18,197,110,376,660,1058,1916,2362,3325,5341,241,120,384,796,1563,3029,3890,4818,5177
2021-11-19,197,110,378,662,1061,1921,2369,3334,5353,243,120,386,797,1565,3032,3894,4826,5190
2021-11-22,198,111,382,667,1065,1925,2382,3354,5382,244,121,388,802,1572,3038,3907,4846,5222
2021-11-23,199,112,383,670,1076,1930,2391,3363,5396,244,121,390,804,1576,3048,3917,4855,5243
2021-11-24,199,112,385,673,1078,1933,2403,3374,5414,244,121,390,805,1582,3060,3926,4869,5257
